doc_id,text,label,category,word_count
doc_8309,": On December 29, 1992, it was illegal to operate a radar detector : in the state of Virginia. If one got caught, one got fined $65.00. : Ask me how I know. The Federal Communications Act of 1934 made it *legal* for you to operate a radio receiver of any kind, on any frequency (including X, K, and Ka bands) in the United States. The Electronic Communications Privacy Act of 1989(?) restricted the FCA of 1934 by making it illegal to receive the land-mobile telephone service, including (I believe) cellular phones. No restriction was placed on receiving RADAR (or, curiously, cordless phones.) Enforcement of the Virginia law is in violation of the FCA of 1934. If you have lots of time and money (and a lawyer, which I'm *not*,) you can argue this in a federal court and try to have the law overturned. I can hardly wait to see the responses to this one, but somebody had to say it...",12,sci.electronics,162
doc_322,"Welcome. I am the official keeper of the list of nicknames that people are known by on alt.atheism (didn't know we had such a list, did you). Your have been awarded the nickname of ""Buckminster."" So the next time you post an article, sign with your nickname like so: Dave ""Buckminster"" Fuller. Thanks again. Jim ""Humor means never having to say you're sorry"" Copeland",0,alt.atheism,64
doc_3652,"Okay, lets get the record straight on the Livermore gas gun. The project manager is Dr. John Hunter, and he works for the Laser group at Livermore. What, you may ask, does gas guns have to do with lasers? Nothing, really, but the gun is physically located across the road from the Free Electron Laser building, and the FEL building has a heavily shielded control room (thick walls) from which the gun firings are controlled. So I suspect that the office he works for is an administrative convenience. I visited Hunter at the beginning of Feb. and we toured the gun. At the time I was working on gas gun R&D at Boeing, where I work, but I am now doing other things (helping to save the space station), The gun uses a methane-air mixture, which is burned in a chamber about 200 ft long by 16 inch ID (i.e. it looks like a pipe). The chamber holds a 1 ton piston which is propelled at several hundred m/s down the chamber. On the other side of the piston is hudrogen gas, initially at room temperature andsome tens of atmospheres. The piston compresses and heats the hydrogen ahead of it until a stainless steel burst diaphragm ruptures, at around 50,000 psi. The barrel of the gun is about 100 feet long and has a 4 inch bore. It is mounted at right angles to the chamber (i.e. they intersect). This was done so that in the future, the barrel could be raised and the gun fired into the air without having to move the larger and heavier chamber. The projectile being used in testing is a 5 kg cylinder of Lexan plastic, 4 in in diameter and about 50 cm long. All of the acceleration comes from the expansion of the hydrogen gas from 50,000 psi downwards until the projectile leaves the barrel. The barrel is evacuated, and the end is sealed with a sheet of plastic film (a little thicker than Saran wrap). The plastic is blown off by the small amount of residual air trapped in the barrel ahead of the projectile. The gun is fired into a bunker filled with sandbags and plastic water jugs. In the early testing fragments of the plastic projectile were found. At the higher speeds in later testing, the projectile vaporizes. The testing is into a bunker because the Livermore test range is about 3 miles across, and the projectile would go 100-200 km if fired for maximum range. The intent is to move the whole gun to Vandenberg AFB after the testing is complete, where they can fire into the Pacific Ocean, and use the tracking radar at VAFB to follow the projectiles. The design goal of the gun is to throw a 5 kg projectile at 4 km/s (half of orbital speed). So far they have reached 2 km/s, and the gun is currently down for repairs, as on the last test they blew a seal and damaged some of the hardware (I think it had to do with the methane-air more detonating than burning, but I haven't had a chance to talk to Hunter directly on this). There are people waiting to test scramjet components in this gun by firing then out of the gun into the air (at Mach 12= 4 km/s), since the most you can get in wind tunnels is Mach 8. This gun cost about 4 million to develop, and is basically a proof-of-concept for a bigger gun capable of firing useful- sized payloads into space. This would require on the order of 100 kg projectiles, which deliver on the order of 20 kg useful payload to orbit. Dani Eder",14,sci.space,615
doc_88,"Hey man! - Having spent the past season learning to skate and having played a couple of sessions of mock hockey, I'm ready to invest in hockey equipment (particularly since I will be taking summer 'hockey lessons'). However, I am completely and profoundly ignorant when it comes to hockey equipment. I've checked out local stores and looked at catalogs, but I was hoping to solicit opinions/suggestions before actually plunking down any money. Having played football in high school and college I at least have that equipment as a basis for comparison. But for example what are the advantages/disadvantages to different kinds of shoulder pads and pants/girdles? Are there any notoriously bad or unsafe brands or styles? etc. So any suggestions or comments would be greatly appreciated.",10,rec.sport.hockey,126
doc_4106,"HST is about 25,500 lbs (11,600 kg). That doesn't include the cradle that would have been in the cargo bay when it was deployed. Spacelab-J on STS-47 was 21,861 lbs (according to the press-kit). As someone else pointed out if they had been unable to deploy it for some reason that would have had to land with it still in the cargo bay and this was a planned for contingency. This is not a problem for the shuttle, though it would eliminate KSC as a landing site, they still have to go to Edwards when landing with something like Spacelab in the cargo bay. --GaryM",14,sci.space,105
doc_6631,"Hello, I just got some SIMMs, at least one of which does not work. I don't know if there is a software that can test SIMMs thoroughly or I could just rely on the RAM test performed by my computer during the start up. When I installed a dead SIMM into an LC or an LC II, there would be a strange music and no display on the screen. Why? I need your help! Thanks in advance",4,comp.sys.mac.hardware,77
doc_14162,"From THE TUFTS UNIVERSITY GUIDE TO TOTAL NUTRITION: Stanley Gershoff, Ph.D., Dean of Tufts University School of Nutrition; HarperPerennial, 1991 (ISBN #0-06-272007-4): ""The greatest hazard of barbecuing is that the cook will not use enough caution and get burned. Some people suggest that the barbecuing itself is dangerous, because the smoke, which is absorbed by the meat, contains benzopyrene, which, in its pure form, has been known to cause cancer in laboratory animals. However, in order to experience the same results, people would have to consume unrealistically large quantities of barbecued meat at a time.""",13,sci.med,95
doc_16224,"Why do you think he would be called a quack? The quacks don't do cultures. They poo-poo doing more lab tests: ""this is Lyme, believe me, I've seen it many times. The lab tests aren't accurate. We'll treat it now."" Also, is Dr. N's practice almost exclusively devoted to treating Lyme patients? I don't know *any* orthopedic surgeons who fit this pattern. They are usually GPs. -- ---------------------------------------------------------------------------- Gordon Banks N3JXP | ""Skepticism is the chastity of the intellect, and | it is shameful to surrender it too soon.""",13,sci.med,89
doc_13967,"With your date/time problems, you MIGHT have a problem with the Dallas Clock Chip (I'm making a possibly bad assumption that your system has a clock chip and that it's the standard Dallas Clock Chip). I always look at the battery and the clock chip when such things go wrong-- at least, as the first course of action. Mel. White/Data Services/City of Garland, Texas",3,comp.sys.ibm.pc.hardware,64
doc_13892,"Yea, it turned out that Gramm-Rudman was a sham to fool the voters into accepting the borrow-and-spend policies of the last 12 years. ^^^^^^^^^^^^^^^^ Anyone can expand the economy by chargeing $3 trillion on their credit cards. Big deal. Deficit spending only expands the economy in the short term. In the long term it shrinks the economy for numerous reasons. I would have MUCH preferred that the taxpayers had that $3 trillion instead. If Reagan had kept his campaign PROMISE to balance the budget by 1983, there would have been no need for Bush or Clinton to raise taxes. And all Reagan had to do was balance that puny Carter deficit. Chew on that awhile.",18,talk.politics.misc,115
doc_13420,"You are quite correct in your understanding. The filtering is not interpolation, as that would distort the frequency content of the signal you are listening to. Generally, these players run the samples thru an all-pass filter network. I have done this for ECG waveforms from a person's heart, and the effect is rather spooky. It actually reconstructs peaks that weren't there (correctly, too!) and fills in the gaps with the properly computed values, just as if there had been a real sample taken at that point. I use a CPU to do all the math. It takes a decent (but not unreasonable) amount of CPU time to do this. You can keep up with things in realtime if you write efficient code. In case you care, the filtering method uses an FIR (finite impulse response) filter. I'd guess that CD makers use the same kind of method. Anybody out there know the real answer? I'd say that they use a tapped delay line with resistor/op-amp weighting to accomplish the filtering. This strikes me as the most cost effective method for volume production runs. Actually, I think the only reason they do this is so that they can say that they have a marketting gimic. I would guess that it is acutally cheaper to filter an oversampled signal than not. You can use sloppier components and give the filter a roll-off that isn't so sharp. It's too bad that they charge more for something that (I think) is actually less costly to build. I seriously doubt that the filters cost the same but are better. They are built to a price spec, and that spec says ""cheap as possible!"". -dave",12,sci.electronics,279
doc_13237,"Why can't he record it legally? It may not be admissable in court, but recording for personal use is legal. If he wants to play it for his ham friend, that's legal too, as long as he doesn't charge admission. Here, Here! It doesn't actually have to be 1500 watts at 100 feet. I've heard radio transmissions from concert security over guitar amps with no guitar plugged in, and security uses radios transmitting 2-5 watts into a rubber duck antenna, which acts more like a dummy load than an antenna. Hey Bill, where were you three weeks ago when all this stuff was posted and dealt with?",12,sci.electronics,107
doc_1889,"I tried to E-mail you, but the message bounced. Motorola has a University Support Program through which (I've been told) folks at schools can get sample quantities of parts. If you'd like to try this route, e-mail me for the address/phone #...I don't wish to post it for all the world to see.",12,sci.electronics,53
doc_14110,"The best thing to do is to get a full face, even if it is a cheap brain bucket. I didn't think a full face was important until I took a gnarly spill and ended up sliding 20 feet on my face. Plus with the visor down, you also have no worries about your contacts.",8,rec.motorcycles,55
doc_8354,"Well, let me see. UZI, no. M-11/9, no. M-16/AR-15, maybe. I remember there being a selector swtich on the AR-15. If I remember correctly (please correct me if I'm wrong) the switch would set to an ""off"" position or an ""on"" position because the gun (AR-15) is semi-automatic. Wouldn't the M-16 have a position for semi-auto fire and full-auto fire (or maybe 3 round bursts)? If this is correct wouldn't it be easy to distinguish each gun by this alone? Of course if the AR-15 were modified to full-auto fire I wouldn't think it would be that easy but I'm talking about distinguishing between an unmodified AR-15 and M-16. How about the other guns? Do they also have selector switch to switch between semi-auto and fully-auto fire? Actually it was pretty hard for the kids in my neighborhood to figure that out as Richard Petty lived in my neighborhood and left his stock car in the driveway. ;-) Well, what about what I said above? If that is correct I guess TV would be acceptable (if you had a good enough picture and a picture of the lower receiver of the AR-15/M-16).",16,talk.politics.guns,192
